Alexandre Dumas;2.394591418672128, 48.856199097341126;Avron;2.3980666384995177, 48.85161645805963;2 variant 3;7:48;29.40623089411329
Avron;2.3980666384995177, 48.85161645805963;Nation;2.395925559927623, 48.848453436979646;2 variant 3;5:23;20.26181942358602
Victor Hugo;2.2859020006220643, 48.8698545716049;Charles de Gaulle - Etoile;2.295927507409278, 48.87494579313413;2 variant 4;9:6;34.34492362939604
Charles de Gaulle - Etoile;2.295927507409278, 48.87494579313413;Ternes;2.2981136521983068, 48.8782007528283;2 variant 4;5:33;20.889813562208154
Ternes;2.2981136521983068, 48.8782007528283;Courcelles;2.303294362425212, 48.87926525411311;2 variant 4;2:25;9.081936940496124
Courcelles;2.303294362425212, 48.87926525411311;Monceau;2.309412967374703, 48.88056877012684;2 variant 4;2:55;10.977740988681644
Monceau;2.309412967374703, 48.88056877012684;Villiers;2.31576144923934, 48.88121227337839;2 variant 4;2:16;8.5366847232502
Villiers;2.31576144923934, 48.88121227337839;Rome;2.3214039779193896, 48.882256139435015;2 variant 4;2:30;9.429585143915057
Rome;2.3214039779193896, 48.882256139435015;Place de Clichy;2.32795832801022, 48.88366908827266;2 variant 4;3:10;11.921295855787443
Place de Clichy;2.32795832801022, 48.88366908827266;Blanche;2.3324843754343627, 48.88376635447715;2 variant 4;1:27;5.453722022323124
Blanche;2.3324843754343627, 48.88376635447715;Pigalle;2.3382179854559224, 48.88219737464818;2 variant 4;3:13;12.110819788920669
Pigalle;2.3382179854559224, 48.88219737464818;Anvers;2.344154840330292, 48.882868568843925;2 variant 4;2:12;8.256896072133086
Anvers;2.344154840330292, 48.882868568843925;Barbès - Rochechouart;2.3506070793550977, 48.88377608955688;2 variant 4;2:34;9.635782947791526
Barbès - Rochechouart;2.3506070793550977, 48.88377608955688;La Chapelle;2.3604041692740987, 48.884386410852784;2 variant 4;3:17;12.37753454509334
La Chapelle;2.3604041692740987, 48.884386410852784;Stalingrad;2.365751439124989, 48.88424398456775;2 variant 4;1:44;6.485317896969893
Stalingrad;2.365751439124989, 48.88424398456775;Jaurès;2.3701539703369967, 48.881596221131936;2 variant 4;4:41;17.66651729805813
Jaurès;2.3701539703369967, 48.881596221131936;Colonel Fabien;2.370467574793864, 48.87764980852146;2 variant 4;6:40;25.145278588157616
Colonel Fabien;2.370467574793864, 48.87764980852146;Belleville;2.376735586557289, 48.87228660211287;2 variant 4;9:15;34.91101708026689
Belleville;2.376735586557289, 48.87228660211287;Couronnes;2.3802889829271936, 48.86919334513237;2 variant 4;5:20;20.102038355218188
Couronnes;2.3802889829271936, 48.86919334513237;Ménilmontant;2.3834303882303045, 48.86639014014544;2 variant 4;4:50;18.188853402955118
Ménilmontant;2.3834303882303045, 48.86639014014544;Père Lachaise;2.387579891254445, 48.86244984493746;2 variant 4;6:46;25.49766918835484
Père Lachaise;2.387579891254445, 48.86244984493746;Philippe Auguste;2.390497596745289, 48.85808942813576;2 variant 4;7:25;27.94863962594172
Philippe Auguste;2.390497596745289, 48.85808942813576;Alexandre Dumas;2.394591418672128, 48.856199097341126;2 variant 4;3:23;12.76075168417012
Alexandre Dumas;2.394591418672128, 48.856199097341126;Avron;2.3980666384995177, 48.85161645805963;2 variant 4;7:48;29.40623089411329
Avron;2.3980666384995177, 48.85161645805963;Nation;2.395925559927623, 48.848453436979646;2 variant 4;5:23;20.26181942358602
Avron;2.3981875566593973, 48.85164854359716;Alexandre Dumas;2.3947127337554788, 48.85624467843737;2 variant 5;7:49;29.491651251641823
Alexandre Dumas;2.3947127337554788, 48.85624467843737;Philippe Auguste;2.390547705552573, 48.858175121260864;2 variant 5;3:28;13.02676815223944
Philippe Auguste;2.390547705552573, 48.858175121260864;Père Lachaise;2.387689326065689, 48.86248637862667;2 variant 5;7:20;27.63063737379629
Père Lachaise;2.387689326065689, 48.86248637862667;Ménilmontant;2.38353966877949, 48.866440166781686;2 variant 5;6:47;25.58253419223902
Ménilmontant;2.38353966877949, 48.866440166781686;Couronnes;2.3805336747351005, 48.86932051914457;2 variant 5;4:57;18.64511856812904
Couronnes;2.3805336747351005, 48.86932051914457;Belleville;2.376735586557289, 48.87228660211287;2 variant 5;5:8;19.3666343913224
Belleville;2.376735586557289, 48.87228660211287;Colonel Fabien;2.370576102819657, 48.877695345805535;2 variant 5;9:20;35.17018411552516
Colonel Fabien;2.370576102819657, 48.877695345805535;Jaurès;2.370269867509251, 48.88159683079925;2 variant 5;6:36;24.85895021157946
Jaurès;2.370269867509251, 48.88159683079925;Stalingrad;2.365774370558169, 48.88432054886986;2 variant 5;4:49;18.16185952138878
Stalingrad;2.365774370558169, 48.88432054886986;La Chapelle;2.360430336162137, 48.88447648340964;2 variant 5;1:44;6.496831231077122
La Chapelle;2.360430336162137, 48.88447648340964;Barbès - Rochechouart;2.350573400888514, 48.88385234986188;2 variant 5;3:19;12.478334834283066
Barbès - Rochechouart;2.350573400888514, 48.88385234986188;Anvers;2.344154840330292, 48.882868568843925;2 variant 5;2:38;9.904916348397851
Anvers;2.344154840330292, 48.882868568843925;Pigalle;2.338257976509587, 48.88226954222623;2 variant 5;2:7;7.987764595539607
Pigalle;2.338257976509587, 48.88226954222623;Blanche;2.3324843754343627, 48.88376635447715;2 variant 5;3:7;11.762820724074713
Blanche;2.3324843754343627, 48.88376635447715;Place de Clichy;2.3278987090661456, 48.88374519677981;2 variant 5;1:28;5.492521403283435
Place de Clichy;2.3278987090661456, 48.88374519677981;Rome;2.3213591738229726, 48.88234581879614;2 variant 5;3:9;11.846741385577008
Rome;2.3213591738229726, 48.88234581879614;Villiers;2.3157165772440385, 48.88130644704797;2 variant 5;2:30;9.411777108849527
Villiers;2.3157165772440385, 48.88130644704797;Monceau;2.309412967374703, 48.88056877012684;2 variant 5;2:20;8.79729066241615
Monceau;2.309412967374703, 48.88056877012684;Courcelles;2.303294362425212, 48.87926525411311;2 variant 5;2:55;10.977740988681644
Courcelles;2.303294362425212, 48.87926525411311;Ternes;2.2981132886172437, 48.87822773086239;2 variant 5;2:23;8.95489959168742
Ternes;2.2981132886172437, 48.87822773086239;Charles de Gaulle - Etoile;2.2958117752357627, 48.87499457617108;2 variant 5;5:31;20.768543582237506
Charles de Gaulle - Etoile;2.2958117752357627, 48.87499457617108;Victor Hugo;2.28582876591298, 48.86992608241064;2 variant 5;9:4;34.19368170126342
Victor Hugo;2.28582876591298, 48.86992608241064;Porte Dauphine;2.2778093495879346, 48.8717351159749;2 variant 5;3:52;14.594123536651987
Jaurès;2.370269867509251, 48.88159683079925;Stalingrad;2.365774370558169, 48.88432054886986;2 variant 6;4:49;18.16185952138878
Stalingrad;2.365774370558169, 48.88432054886986;La Chapelle;2.360430336162137, 48.88447648340964;2 variant 6;1:44;6.496831231077122
La Chapelle;2.360430336162137, 48.88447648340964;Barbès - Rochechouart;2.350573400888514, 48.88385234986188;2 variant 6;3:19;12.478334834283066
Barbès - Rochechouart;2.350573400888514, 48.88385234986188;Anvers;2.344154840330292, 48.882868568843925;2 variant 6;2:38;9.904916348397851
Anvers;2.344154840330292, 48.882868568843925;Pigalle;2.338257976509587, 48.88226954222623;2 variant 6;2:7;7.987764595539607
Pigalle;2.338257976509587, 48.88226954222623;Blanche;2.3324843754343627, 48.88376635447715;2 variant 6;3:7;11.762820724074713
Blanche;2.3324843754343627, 48.88376635447715;Place de Clichy;2.3278987090661456, 48.88374519677981;2 variant 6;1:28;5.492521403283435
Place de Clichy;2.3278987090661456, 48.88374519677981;Rome;2.3213591738229726, 48.88234581879614;2 variant 6;3:9;11.846741385577008
Rome;2.3213591738229726, 48.88234581879614;Villiers;2.3157165772440385, 48.88130644704797;2 variant 6;2:30;9.411777108849527
Villiers;2.3157165772440385, 48.88130644704797;Monceau;2.309412967374703, 48.88056877012684;2 variant 6;2:20;8.79729066241615
Monceau;2.309412967374703, 48.88056877012684;Courcelles;2.303294362425212, 48.87926525411311;2 variant 6;2:55;10.977740988681644
Courcelles;2.303294362425212, 48.87926525411311;Ternes;2.2981132886172437, 48.87822773086239;2 variant 6;2:23;8.95489959168742
Ternes;2.2981132886172437, 48.87822773086239;Charles de Gaulle - Etoile;2.2958117752357627, 48.87499457617108;2 variant 6;5:31;20.768543582237506
Charles de Gaulle - Etoile;2.2958117752357627, 48.87499457617108;Victor Hugo;2.28582876591298, 48.86992608241064;2 variant 6;9:4;34.19368170126342
Victor Hugo;2.28582876591298, 48.86992608241064;Porte Dauphine;2.2778093495879346, 48.8717351159749;2 variant 6;3:52;14.594123536651987
Belleville;2.376735586557289, 48.87228660211287;Colonel Fabien;2.370576102819657, 48.877695345805535;2 variant 7;9:20;35.17018411552516
Colonel Fabien;2.370576102819657, 48.877695345805535;Jaurès;2.370269867509251, 48.88159683079925;2 variant 7;6:36;24.85895021157946
Jaurès;2.370269867509251, 48.88159683079925;Stalingrad;2.365774370558169, 48.88432054886986;2 variant 7;4:49;18.16185952138878
Stalingrad;2.365774370558169, 48.88432054886986;La Chapelle;2.360430336162137, 48.88447648340964;2 variant 7;1:44;6.496831231077122
La Chapelle;2.360430336162137, 48.88447648340964;Barbès - Rochechouart;2.350573400888514, 48.88385234986188;2 variant 7;3:19;12.478334834283066
Barbès - Rochechouart;2.350573400888514, 48.88385234986188;Anvers;2.344154840330292, 48.882868568843925;2 variant 7;2:38;9.904916348397851
Anvers;2.344154840330292, 48.882868568843925;Pigalle;2.338257976509587, 48.88226954222623;2 variant 7;2:7;7.987764595539607
Pigalle;2.338257976509587, 48.88226954222623;Blanche;2.3324843754343627, 48.88376635447715;2 variant 7;3:7;11.762820724074713
Blanche;2.3324843754343627, 48.88376635447715;Place de Clichy;2.3278987090661456, 48.88374519677981;2 variant 7;1:28;5.492521403283435
Place de Clichy;2.3278987090661456, 48.88374519677981;Rome;2.3213591738229726, 48.88234581879614;2 variant 7;3:9;11.846741385577008
Rome;2.3213591738229726, 48.88234581879614;Villiers;2.3157165772440385, 48.88130644704797;2 variant 7;2:30;9.411777108849527
Villiers;2.3157165772440385, 48.88130644704797;Monceau;2.309412967374703, 48.88056877012684;2 variant 7;2:20;8.79729066241615
Monceau;2.309412967374703, 48.88056877012684;Courcelles;2.303294362425212, 48.87926525411311;2 variant 7;2:55;10.977740988681644
Courcelles;2.303294362425212, 48.87926525411311;Ternes;2.2981132886172437, 48.87822773086239;2 variant 7;2:23;8.95489959168742
Ternes;2.2981132886172437, 48.87822773086239;Charles de Gaulle - Etoile;2.2958117752357627, 48.87499457617108;2 variant 7;5:31;20.768543582237506
Charles de Gaulle - Etoile;2.2958117752357627, 48.87499457617108;Victor Hugo;2.28582876591298, 48.86992608241064;2 variant 7;9:4;34.19368170126342
Victor Hugo;2.28582876591298, 48.86992608241064;Porte Dauphine;2.2778093495879346, 48.8717351159749;2 variant 7;3:52;14.594123536651987
Charles de Gaulle - Etoile;2.295927507409278, 48.87494579313413;Ternes;2.2981136521983068, 48.8782007528283;2 variant 8;5:33;20.889813562208154
Ternes;2.2981136521983068, 48.8782007528283;Courcelles;2.303294362425212, 48.87926525411311;2 variant 8;2:25;9.081936940496124
Courcelles;2.303294362425212, 48.87926525411311;Monceau;2.309412967374703, 48.88056877012684;2 variant 8;2:55;10.977740988681644
Monceau;2.309412967374703, 48.88056877012684;Villiers;2.31576144923934, 48.88121227337839;2 variant 8;2:16;8.5366847232502
Villiers;2.31576144923934, 48.88121227337839;Rome;2.3214039779193896, 48.882256139435015;2 variant 8;2:30;9.429585143915057
Rome;2.3214039779193896, 48.882256139435015;Place de Clichy;2.32795832801022, 48.88366908827266;2 variant 8;3:10;11.921295855787443
Place de Clichy;2.32795832801022, 48.88366908827266;Blanche;2.3324843754343627, 48.88376635447715;2 variant 8;1:27;5.453722022323124
Blanche;2.3324843754343627, 48.88376635447715;Pigalle;2.3382179854559224, 48.88219737464818;2 variant 8;3:13;12.110819788920669
Pigalle;2.3382179854559224, 48.88219737464818;Anvers;2.344154840330292, 48.882868568843925;2 variant 8;2:12;8.256896072133086
Anvers;2.344154840330292, 48.882868568843925;Barbès - Rochechouart;2.3506070793550977, 48.88377608955688;2 variant 8;2:34;9.635782947791526
Barbès - Rochechouart;2.3506070793550977, 48.88377608955688;La Chapelle;2.3604041692740987, 48.884386410852784;2 variant 8;3:17;12.37753454509334
La Chapelle;2.3604041692740987, 48.884386410852784;Stalingrad;2.365751439124989, 48.88424398456775;2 variant 8;1:44;6.485317896969893
Stalingrad;2.365751439124989, 48.88424398456775;Jaurès;2.3701539703369967, 48.881596221131936;2 variant 8;4:41;17.66651729805813
Jaurès;2.3701539703369967, 48.881596221131936;Colonel Fabien;2.370467574793864, 48.87764980852146;2 variant 8;6:40;25.145278588157616
Colonel Fabien;2.370467574793864, 48.87764980852146;Belleville;2.376735586557289, 48.87228660211287;2 variant 8;9:15;34.91101708026689
Belleville;2.376735586557289, 48.87228660211287;Couronnes;2.3802889829271936, 48.86919334513237;2 variant 8;5:20;20.102038355218188
Couronnes;2.3802889829271936, 48.86919334513237;Ménilmontant;2.3834303882303045, 48.86639014014544;2 variant 8;4:50;18.188853402955118
Ménilmontant;2.3834303882303045, 48.86639014014544;Père Lachaise;2.387579891254445, 48.86244984493746;2 variant 8;6:46;25.49766918835484
Père Lachaise;2.387579891254445, 48.86244984493746;Philippe Auguste;2.390497596745289, 48.85808942813576;2 variant 8;7:25;27.94863962594172
Philippe Auguste;2.390497596745289, 48.85808942813576;Alexandre Dumas;2.394591418672128, 48.856199097341126;2 variant 8;3:23;12.76075168417012
Alexandre Dumas;2.394591418672128, 48.856199097341126;Avron;2.3980666384995177, 48.85161645805963;2 variant 8;7:48;29.40623089411329
Avron;2.3980666384995177, 48.85161645805963;Nation;2.395925559927623, 48.848453436979646;2 variant 8;5:23;20.26181942358602
Nation;2.3958598043279085, 48.84789550545761;Picpus;2.401248269453829, 48.84501767720269;6 variant 1;5:3;19.055072199560474
Picpus;2.401248269453829, 48.84501767720269;Bel-Air;2.400867131995259, 48.84142733223358;6 variant 1;6:4;22.876909975268955
Bel-Air;2.400867131995259, 48.84142733223358;Daumesnil;2.396146067915452, 48.839537421644565;6 variant 1;3:24;12.80898934602553
Daumesnil;2.396146067915452, 48.839537421644565;Dugommier;2.3895997700798097, 48.83903652832887;6 variant 1;1:49;6.804491546331803
Dugommier;2.3895997700798097, 48.83903652832887;Bercy;2.379476587256676, 48.84018509185968;6 variant 1;3:9;11.844749208740431
Bercy;2.379476587256676, 48.84018509185968;Quai de la Gare;2.372766248948172, 48.8370742706096;6 variant 1;5:30;20.746048073486843
Quai de la Gare;2.372766248948172, 48.8370742706096;Chevaleret;2.368081282972743, 48.83496308210916;6 variant 1;3:44;14.092167413249639
Chevaleret;2.368081282972743, 48.83496308210916;Nationale;2.3628041715935075, 48.83323527967617;6 variant 1;3:11;11.958205474843986
Nationale;2.3628041715935075, 48.83323527967617;Place d'Italie;2.3560502682264337, 48.830991153013954;6 variant 1;4:6;15.464784487073294
Place d'Italie;2.3560502682264337, 48.830991153013954;Corvisart;2.350611225926166, 48.82986001331238;6 variant 1;2:17;8.597788702261234
Corvisart;2.350611225926166, 48.82986001331238;Glacière;2.3434974927179884, 48.83117023524584;6 variant 1;2:45;10.360605543222842
Glacière;2.3434974927179884, 48.83117023524584;Saint-Jacques;2.337154370925007, 48.832916006219165;6 variant 1;3:18;12.422692925176348
Saint-Jacques;2.337154370925007, 48.832916006219165;Denfert-Rochereau;2.3328724454976864, 48.83431320632965;6 variant 1;2:34;9.67001894031651
Denfert-Rochereau;2.3328724454976864, 48.83431320632965;Raspail;2.330549660589195, 48.83908487281128;6 variant 1;8:5;30.472335387927735
Raspail;2.330549660589195, 48.83908487281128;Edgar Quinet;2.3253749636089105, 48.84098044632817;6 variant 1;3:27;12.986361998039879
Edgar Quinet;2.3253749636089105, 48.84098044632817;Montparnasse Bienvenue;2.3212187199903807, 48.84213060781436;6 variant 1;2:12;8.289188721406003
Montparnasse Bienvenue;2.3212187199903807, 48.84213060781436;Pasteur;2.31291468047394, 48.842528387543226;6 variant 1;2:11;8.18491817605052
Pasteur;2.31291468047394, 48.842528387543226;Sèvres-Lecourbe;2.309529610430393, 48.84564768265073;6 variant 1;5:20;20.130591502400925
Sèvres-Lecourbe;2.309529610430393, 48.84564768265073;Cambronne;2.302941728337612, 48.84754311219352;6 variant 1;3:37;13.644136233161781
Cambronne;2.302941728337612, 48.84754311219352;La Motte-Picquet - Grenelle;2.298957096977008, 48.84876544812232;6 variant 1;2:19;8.700839904193401
La Motte-Picquet - Grenelle;2.298957096977008, 48.84876544812232;Dupleix;2.293663726731039, 48.8504116258067;6 variant 1;3:7;11.707478281596025
Dupleix;2.293663726731039, 48.8504116258067;Bir-Hakeim;2.2894007376346, 48.85392536837598;6 variant 1;6:3;22.78763611277679
Bir-Hakeim;2.2894007376346, 48.85392536837598;Passy;2.285839418881462, 48.85751508962033;6 variant 1;6:9;23.157616665732952
Passy;2.285839418881462, 48.85751508962033;Trocadéro;2.287625377853519, 48.86346147371448;6 variant 1;10:3;37.930913783155376
Trocadéro;2.287625377853519, 48.86346147371448;Boissière;2.2900328376074373, 48.8668483434173;6 variant 1;5:46;21.734048413801982
Boissière;2.2900328376074373, 48.8668483434173;Kléber;2.2933259179892325, 48.87130161203911;6 variant 1;7:35;28.604308805046383
Kléber;2.2933259179892325, 48.87130161203911;Charles de Gaulle - Etoile;2.2947520493673434, 48.87371127132366;6 variant 1;4:6;15.43583055324916
Daumesnil;2.396146067915452, 48.839537421644565;Dugommier;2.3895997700798097, 48.83903652832887;6 variant 2;1:49;6.804491546331803
Dugommier;2.3895997700798097, 48.83903652832887;Bercy;2.379476587256676, 48.84018509185968;6 variant 2;3:9;11.844749208740431
Bercy;2.379476587256676, 48.84018509185968;Quai de la Gare;2.372766248948172, 48.8370742706096;6 variant 2;5:30;20.746048073486843
Quai de la Gare;2.372766248948172, 48.8370742706096;Chevaleret;2.368081282972743, 48.83496308210916;6 variant 2;3:44;14.092167413249639
Chevaleret;2.368081282972743, 48.83496308210916;Nationale;2.3628041715935075, 48.83323527967617;6 variant 2;3:11;11.958205474843986
Nationale;2.3628041715935075, 48.83323527967617;Place d'Italie;2.3560502682264337, 48.830991153013954;6 variant 2;4:6;15.464784487073294
Place d'Italie;2.3560502682264337, 48.830991153013954;Corvisart;2.350611225926166, 48.82986001331238;6 variant 2;2:17;8.597788702261234
Corvisart;2.350611225926166, 48.82986001331238;Glacière;2.3434974927179884, 48.83117023524584;6 variant 2;2:45;10.360605543222842
Glacière;2.3434974927179884, 48.83117023524584;Saint-Jacques;2.337154370925007, 48.832916006219165;6 variant 2;3:18;12.422692925176348
Saint-Jacques;2.337154370925007, 48.832916006219165;Denfert-Rochereau;2.3328724454976864, 48.83431320632965;6 variant 2;2:34;9.67001894031651
Denfert-Rochereau;2.3328724454976864, 48.83431320632965;Raspail;2.330549660589195, 48.83908487281128;6 variant 2;8:5;30.472335387927735
Raspail;2.330549660589195, 48.83908487281128;Edgar Quinet;2.3253749636089105, 48.84098044632817;6 variant 2;3:27;12.986361998039879
Edgar Quinet;2.3253749636089105, 48.84098044632817;Montparnasse Bienvenue;2.3212187199903807, 48.84213060781436;6 variant 2;2:12;8.289188721406003
Montparnasse Bienvenue;2.3212187199903807, 48.84213060781436;Pasteur;2.31291468047394, 48.842528387543226;6 variant 2;2:11;8.18491817605052
Pasteur;2.31291468047394, 48.842528387543226;Sèvres-Lecourbe;2.309529610430393, 48.84564768265073;6 variant 2;5:20;20.130591502400925
Sèvres-Lecourbe;2.309529610430393, 48.84564768265073;Cambronne;2.302941728337612, 48.84754311219352;6 variant 2;3:37;13.644136233161781
Cambronne;2.302941728337612, 48.84754311219352;La Motte-Picquet - Grenelle;2.298957096977008, 48.84876544812232;6 variant 2;2:19;8.700839904193401
La Motte-Picquet - Grenelle;2.298957096977008, 48.84876544812232;Dupleix;2.293663726731039, 48.8504116258067;6 variant 2;3:7;11.707478281596025
Dupleix;2.293663726731039, 48.8504116258067;Bir-Hakeim;2.2894007376346, 48.85392536837598;6 variant 2;6:3;22.78763611277679
Bir-Hakeim;2.2894007376346, 48.85392536837598;Passy;2.285839418881462, 48.85751508962033;6 variant 2;6:9;23.157616665732952
Passy;2.285839418881462, 48.85751508962033;Trocadéro;2.287625377853519, 48.86346147371448;6 variant 2;10:3;37.930913783155376
Trocadéro;2.287625377853519, 48.86346147371448;Boissière;2.2900328376074373, 48.8668483434173;6 variant 2;5:46;21.734048413801982
Boissière;2.2900328376074373, 48.8668483434173;Kléber;2.2933259179892325, 48.87130161203911;6 variant 2;7:35;28.604308805046383
Kléber;2.2933259179892325, 48.87130161203911;Charles de Gaulle - Etoile;2.2947520493673434, 48.87371127132366;6 variant 2;4:6;15.43583055324916
Charles de Gaulle - Etoile;2.294995735441831, 48.87383861478572;Kléber;2.293146137248626, 48.87148941293503;6 variant 3;4:1;15.111455701288541
Kléber;2.293146137248626, 48.87148941293503;Boissière;2.2900328376074373, 48.8668483434173;6 variant 3;7:54;29.76803459940545
Boissière;2.2900328376074373, 48.8668483434173;Trocadéro;2.2874927969664416, 48.86348766501957;6 variant 3;5:44;21.586173505046357
Trocadéro;2.2874927969664416, 48.86348766501957;Passy;2.2855802300954733, 48.8575315296204;6 variant 3;10:4;37.99978750027531
Passy;2.2855802300954733, 48.8575315296204;Bir-Hakeim;2.2892963570634604, 48.85388427726308;6 variant 3;6:15;23.54459557395431
Bir-Hakeim;2.2892963570634604, 48.85388427726308;Dupleix;2.2936368390558783, 48.85038448621434;6 variant 3;6:2;22.714800265876388
Dupleix;2.2936368390558783, 48.85038448621434;La Motte-Picquet - Grenelle;2.298906224573169, 48.848697697821954;6 variant 3;3:10;11.928869109141727
La Motte-Picquet - Grenelle;2.298906224573169, 48.848697697821954;Cambronne;2.302898786915822, 48.84749339701438;6 variant 3;2:17;8.600974212444358
Cambronne;2.302898786915822, 48.84749339701438;Sèvres-Lecourbe;2.3094677673863235, 48.84558437021755;6 variant 3;3:38;13.711360040631492
Sèvres-Lecourbe;2.3094677673863235, 48.84558437021755;Pasteur;2.312792651441268, 48.842482718285865;6 variant 3;5:19;20.010382130394724
Pasteur;2.312792651441268, 48.842482718285865;Montparnasse Bienvenue;2.321273396249205, 48.84205447194666;6 variant 3;2:14;8.40046704582973
Montparnasse Bienvenue;2.321273396249205, 48.84205447194666;Edgar Quinet;2.3252865779432965, 48.84090350169825;6 variant 3;2:11;8.231390119727466
Edgar Quinet;2.3252865779432965, 48.84090350169825;Raspail;2.3304144712354797, 48.8390661288004;6 variant 3;3:21;12.625449310953897
Raspail;2.3304144712354797, 48.8390661288004;Denfert-Rochereau;2.332803776289825, 48.83424986732888;6 variant 3;8:9;30.759882780519163
Denfert-Rochereau;2.332803776289825, 48.83424986732888;Saint-Jacques;2.337096538905496, 48.832857226540206;6 variant 3;2:34;9.646387074978424
Saint-Jacques;2.337096538905496, 48.832857226540206;Glacière;2.343438236678704, 48.831115947616446;6 variant 3;3:18;12.395512684194705
Glacière;2.343438236678704, 48.831115947616446;Corvisart;2.350611225926166, 48.82986001331238;6 variant 3;2:41;10.114469888550293
Corvisart;2.350611225926166, 48.82986001331238;Place d'Italie;2.356101612721528, 48.830914982874944;6 variant 3;2:11;8.219963025776009
Place d'Italie;2.356101612721528, 48.830914982874944;Nationale;2.362857958087621, 48.83318160406702;6 variant 3;4:8;15.597131728913798
Nationale;2.362857958087621, 48.83318160406702;Chevaleret;2.3680951237726693, 48.83494516788824;6 variant 3;3:14;12.154273274697758
Chevaleret;2.3680951237726693, 48.83494516788824;Quai de la Gare;2.372825013717543, 48.83700262953923;6 variant 3;3:39;13.77779795007517
Quai de la Gare;2.372825013717543, 48.83700262953923;Bercy;2.379463070185257, 48.840176028121896;6 variant 3;5:36;21.10767535151317
Bercy;2.379463070185257, 48.840176028121896;Dugommier;2.3896007705991944, 48.83895109404536;6 variant 3;3:14;12.159279005823471
Dugommier;2.3896007705991944, 48.83895109404536;Daumesnil;2.396148628489371, 48.839434008053175;6 variant 3;1:48;6.749335149673249
Daumesnil;2.396148628489371, 48.839434008053175;Bel-Air;2.400867131995259, 48.84142733223358;6 variant 3;3:34;13.428921755089902
Bel-Air;2.400867131995259, 48.84142733223358;Picpus;2.401274538822374, 48.84510324750185;6 variant 3;6:13;23.42240748441319
Picpus;2.401274538822374, 48.84510324750185;Nation;2.3957883190257903, 48.84789064769285;6 variant 3;4:55;18.528436935612895
Corvisart;2.350611225926166, 48.82986001331238;Glacière;2.3434974927179884, 48.83117023524584;6 variant 4;2:45;10.360605543222842
Glacière;2.3434974927179884, 48.83117023524584;Saint-Jacques;2.337154370925007, 48.832916006219165;6 variant 4;3:18;12.422692925176348
Saint-Jacques;2.337154370925007, 48.832916006219165;Denfert-Rochereau;2.3328724454976864, 48.83431320632965;6 variant 4;2:34;9.67001894031651
Denfert-Rochereau;2.3328724454976864, 48.83431320632965;Raspail;2.330549660589195, 48.83908487281128;6 variant 4;8:5;30.472335387927735
Raspail;2.330549660589195, 48.83908487281128;Edgar Quinet;2.3253749636089105, 48.84098044632817;6 variant 4;3:27;12.986361998039879
Edgar Quinet;2.3253749636089105, 48.84098044632817;Montparnasse Bienvenue;2.3212187199903807, 48.84213060781436;6 variant 4;2:12;8.289188721406003
Montparnasse Bienvenue;2.3212187199903807, 48.84213060781436;Pasteur;2.31291468047394, 48.842528387543226;6 variant 4;2:11;8.18491817605052
Pasteur;2.31291468047394, 48.842528387543226;Sèvres-Lecourbe;2.309529610430393, 48.84564768265073;6 variant 4;5:20;20.130591502400925
Sèvres-Lecourbe;2.309529610430393, 48.84564768265073;Cambronne;2.302941728337612, 48.84754311219352;6 variant 4;3:37;13.644136233161781
Cambronne;2.302941728337612, 48.84754311219352;La Motte-Picquet - Grenelle;2.298957096977008, 48.84876544812232;6 variant 4;2:19;8.700839904193401
La Motte-Picquet - Grenelle;2.298957096977008, 48.84876544812232;Dupleix;2.293663726731039, 48.8504116258067;6 variant 4;3:7;11.707478281596025
Dupleix;2.293663726731039, 48.8504116258067;Bir-Hakeim;2.2894007376346, 48.85392536837598;6 variant 4;6:3;22.78763611277679
Bir-Hakeim;2.2894007376346, 48.85392536837598;Passy;2.285839418881462, 48.85751508962033;6 variant 4;6:9;23.157616665732952
Passy;2.285839418881462, 48.85751508962033;Trocadéro;2.287625377853519, 48.86346147371448;6 variant 4;10:3;37.930913783155376
Trocadéro;2.287625377853519, 48.86346147371448;Boissière;2.2900328376074373, 48.8668483434173;6 variant 4;5:46;21.734048413801982
Boissière;2.2900328376074373, 48.8668483434173;Kléber;2.2933259179892325, 48.87130161203911;6 variant 4;7:35;28.604308805046383
Kléber;2.2933259179892325, 48.87130161203911;Charles de Gaulle - Etoile;2.2947520493673434, 48.87371127132366;6 variant 4;4:6;15.43583055324916
Trocadéro;2.2874927969664416, 48.86348766501957;Passy;2.2855802300954733, 48.8575315296204;6 variant 5;10:4;37.99978750027531
Passy;2.2855802300954733, 48.8575315296204;Bir-Hakeim;2.2892963570634604, 48.85388427726308;6 variant 5;6:15;23.54459557395431
Bir-Hakeim;2.2892963570634604, 48.85388427726308;Dupleix;2.2936368390558783, 48.85038448621434;6 variant 5;6:2;22.714800265876388
Dupleix;2.2936368390558783, 48.85038448621434;La Motte-Picquet - Grenelle;2.298906224573169, 48.848697697821954;6 variant 5;3:10;11.928869109141727
La Motte-Picquet - Grenelle;2.298906224573169, 48.848697697821954;Cambronne;2.302898786915822, 48.84749339701438;6 variant 5;2:17;8.600974212444358
Cambronne;2.302898786915822, 48.84749339701438;Sèvres-Lecourbe;2.3094677673863235, 48.84558437021755;6 variant 5;3:38;13.711360040631492
